Year;Period;ScreenedBy_H;Sample_ref_long;Sample_ref;Oocyte_stage_H;Hydration_state_H;Egg_stage_H;POF_H;Spent_H;Massive_atr_H;Early_alpha_H;Discard_H;Comment_H;Fecundity_H;Spawn_marker_H;Atresia_H;Embedding_H;Batch_fec_H;POF_analysis_H;Calendar_day;Fish_weight;Length;Fulton_K;GSI;Latitude_N;Longitude_W;Ovary_weight;Samp_approach;Walsh_Mat
2019;3;IEO;M196eM;M196;5;3;0;1;0;0;1;0;Abundant atresia.;no;yes;yes;yes;yes;yes;87;323;36,10;0,69;8,95;43,38;2,46;28,90;;4
2019;3;IMR;M197eE;M197;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;87;438;39,40;0,72;10,71;43,38;2,46;46,90;;3
2019;3;WMR;M198;M198;4;0;0;0;0;0;0;0;slecht preparaat;no;no;no;no;no;no;87;400;37,80;0,74;11,25;43,38;2,46;45,00;;5
2019;3;AZTI;M199eK;M199;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;87;347;37,30;0,67;10,29;43,38;2,46;35,70;;3
2019;3;IEO;M200eM;M200;5;1;0;0;0;0;0;0;;no;yes;yes;no;no;no;87;431;38,60;0,75;11,21;43,38;2,46;48,30;;3
2019;3;IMR;M201eE;M201;4;0;0;0;0;0;0;0;;no;no;no;no;no;no;87;334;35,50;0,75;8,77;43,38;2,46;29,30;;3
2019;3;WMR;M202 ;M202;4;0;0;0;0;0;0;0;;no;no;no;no;no;no;87;436;38,40;0,77;10,62;43,38;2,46;46,30;;5
2019;3;AZTI;M203eK;M203;3;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;87;287;35,00;0,67;3,94;43,38;2,46;11,30;;5
2019;3;IEO;M204eM;M204;5;1;0;1;0;0;0;0;;no;yes;yes;no;no;yes;87;367;36,60;0,75;8,01;43,38;2,46;29,40;;5
2019;3;IMR;M205eE;M205;5;2;0;1;0;0;0;0;Lack of vivible folicle;no;yes;yes;no;yes;yes;87;414;39,00;0,70;12,66;43,38;2,46;52,40;;4
2019;3;WMR;M206;M206;4;0;0;0;0;0;0;0;slecht preparaat;no;no;no;no;no;no;87;388;37,00;0,77;8,99;43,38;2,46;34,90;;5
2019;3;AZTI;M207eK;M207;5;3;2;0;0;0;0;0;;no;yes;yes;no;no;no;87;355;36,80;0,71;11,30;43,38;2,46;40,10;;4
2019;3;IEO;M208eM;M208;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;87;354;36,80;0,71;8,05;43,38;2,46;28,50;;5
2019;3;IMR;M209eE;M209;3;0;0;0;0;0;0;0;;yes;no;no;no;no;no;87;390;36,60;0,80;8,26;43,38;2,46;32,20;;5
2019;3;WMR;M210;M210;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;87;321;35,80;0,70;6,26;43,38;2,46;20,10;;4
2019;3;AZTI;M211eK;M211;4;0;0;0;0;0;0;0;;no;no;no;no;no;no;87;342;37,30;0,66;7,98;43,38;2,46;27,30;;5
2019;3;IEO;M212eM;M212;5;3;0;1;0;0;0;0;Abundant atresia.;no;yes;yes;no;yes;yes;87;319;35,90;0,69;12,26;43,38;2,46;39,10;;4
2019;3;IMR;M213eE;M213;5;2;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;87;321;35,80;0,70;13,83;43,38;2,46;44,40;;4
2019;3;AZTI;M215eK;M215;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;87;250;33,80;0,65;6,56;43,38;2,46;16,40;;5
2019;3;IEO;M216eM;M216;5;1;2;1;0;0;0;0;;no;yes;yes;no;no;yes;87;355;36,70;0,72;7,41;43,38;2,46;26,30;;4
2019;3;IMR;M217eE;M217;5;1;0;1;0;0;0;0;;no;yes;yes;no;no;yes;87;346;36,80;0,69;7,98;43,38;2,46;27,60;;4
2019;3;WMR;M218;M218;4;0;0;0;0;0;0;0;slecht preparaat;no;no;no;no;no;no;87;390;37,90;0,72;10,15;43,38;2,46;39,60;;3
2019;3;AZTI;M219eK;M219;5;1;0;0;0;0;0;0;;no;yes;yes;no;no;no;87;344;36,80;0,69;10,67;43,38;2,46;36,70;;3
2019;3;IEO;M220eM;M220;4;0;2;1;0;0;0;0;;no;yes;yes;no;no;yes;87;322;34,90;0,76;9,25;43,38;2,46;29,80;;4
2019;3;IMR;M221eE;M221;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;87;318;35,80;0,69;7,67;43,38;2,46;24,40;;5
2019;3;WMR;M222;M222;4;1;0;0;0;0;0;0;;no;yes;yes;no;no;no;87;439;38,80;0,75;12,00;43,38;2,46;52,70;;3
2019;3;AZTI;M223eK;M223;5;3;2;1;0;0;0;0;;no;yes;yes;no;no;yes;87;314;35,60;0,70;10,89;43,38;2,46;34,20;;4
2019;3;IEO;M224eM;M224;5;1;0;0;0;0;0;0;;no;yes;yes;no;no;no;87;356;37,50;0,68;12,53;43,38;2,46;44,60;;3
2019;3;IMR;M225eE;M225;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;87;312;35,60;0,69;8,62;43,38;2,46;26,90;;5
2019;3;WMR;M226;M226;4;2;0;0;0;0;0;0;;no;yes;yes;no;no;no;87;437;37,80;0,81;11,03;43,38;2,46;48,20;;4
2019;3;AZTI;M227eK;M227;5;3;1;0;0;0;1;0;;no;yes;yes;yes;no;no;87;327;36,40;0,68;12,23;43,38;2,46;40,00;;4
2019;3;IEO;M228eM;M228;5;3;2;0;0;0;0;0;Abundant atresia.;no;yes;yes;no;no;no;87;346;36,60;0,71;6,39;43,38;2,46;22,10;;4
2019;3;IMR;M229eE;M229;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;87;346;36,10;0,74;15,75;43,38;2,46;54,50;;4
2019;3;WMR;M230;M230;5;3;1;0;0;0;0;0;;no;yes;yes;no;no;no;87;425;38,70;0,73;13,44;43,38;2,46;57,10;;4
2019;3;AZTI;M231eK;M231;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;273;34,80;0,65;4,54;43,45;3,34;12,40;;5
2019;3;IEO;M232eM;M232;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;291;35,30;0,66;7,80;43,45;3,34;22,70;;5
2019;3;IMR;M233eE;M233;4;0;1;1;0;0;0;0;;no;yes;yes;no;no;yes;88;288;35,00;0,67;7,64;43,45;3,34;22,00;;5
2019;3;WMR;M234;M234;4;0;0;0;0;0;0;0;;no;no;no;no;no;no;88;318;35,90;0,69;6,32;43,45;3,34;20,10;;5
2019;3;AZTI;M235eK;M235;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;88;318;35,20;0,73;10,00;43,45;3,34;31,80;;4
2019;3;IEO;M236eM;M236;4;0;2;1;0;0;1;0;;no;yes;yes;yes;no;yes;88;339;36,00;0,73;9,79;43,45;3,34;33,20;;3
2019;3;IMR;M237eE;M237;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;284;34,90;0,67;6,69;43,45;3,34;19,00;;5
2019;3;WMR;M238;M238;4;3;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;376;37,40;0,72;9,47;43,45;3,34;35,60;;3
2019;3;AZTI;M239eK;M239;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;244;33,30;0,66;8,16;43,45;3,34;19,90;;5
2019;3;IEO;M240eM;M240;5;2;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;88;348;37,20;0,68;5,80;43,45;3,34;20,20;;4
2019;3;IMR;M241eE;M241;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;350;38,30;0,62;7,14;43,45;3,34;25,00;;5
2019;3;WMR;M242;M242;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;318;35,40;0,72;7,20;43,45;3,34;22,90;;5
2019;3;AZTI;M243eK;M243;3;0;2;1;0;0;0;0;;no;yes;yes;no;no;yes;88;283;34,50;0,69;4,31;43,45;3,34;12,20;;5
2019;3;IEO;M244eM;M244;3;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;315;35,70;0,69;5,21;43,45;3,34;16,40;;5
2019;3;IMR;M245eE;M245;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;357;38,10;0,65;5,01;43,45;3,34;17,90;;5
2019;3;WMR;M246;M246;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;88;296;35,80;0,65;5,07;43,45;3,34;15,00;;5
2019;3;AZTI;M247eK;M247;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;272;34,50;0,66;7,32;43,45;3,34;19,90;;5
2019;3;IEO;M248eM;M248;4;0;0;0;0;0;0;0;Abundant atresia.;no;no;no;no;no;no;88;345;37,00;0,68;6,12;43,45;3,34;21,10;;5
2019;3;IMR;M249eE;M249;4;0;1;1;0;0;0;0;Beta atresia;no;yes;yes;no;no;yes;88;352;36,00;0,75;9,52;43,45;3,34;33,50;;5
2019;3;WMR;M250;M250;3;0;0;0;0;0;0;0;;yes;no;no;no;no;no;88;333;35,60;0,74;4,65;43,45;3,34;15,50;;5
2019;3;AZTI;M251eK;M251;5;2;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;88;282;34,80;0,67;8,05;43,45;3,34;22,70;;4
2019;3;IEO;M252eM;M252;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;312;34,20;0,78;4,55;43,45;3,34;14,20;;5
2019;3;IMR;M253eE;M253;3;0;0;0;0;0;0;0;Corrected. Late alpha atresia;yes;no;no;no;no;no;88;258;34,70;0,62;3,72;43,45;3,34;9,60;;5
2019;3;WMR;M254;M254;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;350;38,00;0,64;9,83;43,45;3,34;34,40;;3
2019;3;AZTI;M255eK;M255;5;2;2;1;0;0;1;0;;no;yes;yes;yes;no;yes;88;377;38,90;0,64;6,50;43,45;3,34;24,50;;4
2019;3;IEO;M256eM;M256;3;0;2;1;0;0;1;0;A lot of atresia.;no;yes;yes;yes;no;yes;88;307;36,10;0,65;3,71;43,45;3,34;11,40;;5
2019;3;IMR;M257eE;M257;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;384;38,10;0,69;10,31;43,45;3,34;39,60;;4
2019;3;WMR;M258;M258;4;0;0;0;0;0;0;0;;no;no;no;no;no;no;88;355;36,90;0,71;9,58;43,45;3,34;34,00;;3
2019;3;AZTI;M259eK;M259;4;0;0;0;0;0;0;0;;no;no;no;no;no;no;88;325;36,30;0,68;11,26;43,45;3,34;36,60;;3
2019;3;IEO;M260eM;M260;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;294;35,60;0,65;4,49;43,45;3,34;13,20;;5
2019;3;IMR;M261eE;M261;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;88;412;38,70;0,71;8,06;43,45;3,34;33,20;;4
2019;3;WMR;M262;M262;5;3;0;0;0;0;0;0;slecht preparaat;no;yes;yes;no;yes;no;88;294;35,40;0,66;7,21;43,45;3,34;21,20;;4
2019;3;AZTI;M263eK;M263;5;2;0;1;0;0;1;0;;no;yes;yes;yes;yes;yes;88;289;34,80;0,69;7,54;43,45;3,34;21,80;;4
2019;3;IEO;M264eM;M264;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;88;396;38,40;0,70;9,60;43,45;3,34;38,00;;4
2019;3;IMR;M265eE;M265;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;88;254;33,10;0,70;12,32;43,45;3,34;31,30;;4
2019;3;WMR;M266;M266;4;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;88;348;37,50;0,66;8,33;43,45;3,34;29,00;;4
2019;3;AZTI;M267eK;M267;5;1;0;1;0;0;0;0;;no;yes;yes;no;no;yes;88;283;34,50;0,69;7,17;43,45;3,34;20,30;;4
2019;3;IEO;M268eM;M268;5;2;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;88;367;37,30;0,71;10,76;43,45;3,34;39,50;;4
2019;3;IMR;M269eE;M269;4;0;1;1;0;0;0;0;;no;yes;yes;no;no;yes;88;368;38,10;0,67;5,98;43,45;3,34;22,00;;4
2019;3;WMR;M270;M270;4;2;0;0;0;0;0;0;;no;yes;yes;no;no;no;88;275;34,80;0,65;7,31;43,45;3,34;20,10;;4
2019;3;AZTI;M271eK;M271;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;90;415;38,00;0,76;11,18;43,50;4,56;46,40;;4
2019;3;IEO;M272eM;M272;5;1;0;1;0;0;0;0;Abundant atresia.;no;yes;yes;no;no;yes;90;356;38,20;0,64;4,94;43,50;4,56;17,60;;5
2019;3;IMR;M273eE;M273;5;1;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;355;36,50;0,73;7,89;43,50;4,56;28,00;;5
2019;3;WMR;M274;M274;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;90;414;39,40;0,68;9,69;43,50;4,56;40,10;;4
2019;3;AZTI;M275eK;M275;5;3;0;1;0;0;1;0;;no;yes;yes;yes;yes;yes;90;358;36,20;0,75;9,50;43,50;4,56;34,00;;4
2019;3;IEO;M276eM;M276;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;370;37,70;0,69;5,86;43,50;4,56;21,70;;5
2019;3;IMR;M277eE;M277;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;474;40,50;0,71;6,29;43,50;4,56;29,80;;5
2019;3;WMR;M278;M278;4;0;0;0;0;0;0;0;slecht preparaat;no;no;no;no;no;no;90;413;38,20;0,74;7,99;43,50;4,56;33,00;;5
2019;3;AZTI;M279eK;M279;5;3;0;1;0;0;1;0;;no;yes;yes;yes;yes;yes;90;413;38,00;0,75;7,85;43,50;4,56;32,40;;4
2019;3;IEO;M280eM;M280;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;90;364;37,00;0,72;8,90;43,50;4,56;32,40;;4
2019;3;IMR;M281eE;M281;5;3;1;1;0;0;0;0;Some beta atresia;no;yes;yes;no;no;yes;90;467;39,00;0,79;12,83;43,50;4,56;59,90;;4
2019;3;WMR;M282;M282;4;3;0;0;0;0;0;0;;no;yes;yes;no;no;no;90;434;38,70;0,75;11,50;43,50;4,56;49,90;;4
2019;3;AZTI;M283eK;M283;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;90;332;36,00;0,71;9,34;43,50;4,56;31,00;;4
2019;3;IEO;M284eM;M284;5;3;1;1;0;0;0;0;Abundant atresia.;no;yes;yes;no;no;yes;90;373;38,00;0,68;12,04;43,50;4,56;44,90;;4
2019;3;IMR;M285eE;M285;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;90;357;38,30;0,64;10,42;43,50;4,56;37,20;;4
2019;3;WMR;M286;M286;4;3;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;341;36,80;0,68;7,51;43,50;4,56;25,60;;4
2019;3;AZTI;M287eK;M287;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;90;390;37,00;0,77;15,59;43,50;4,56;60,80;;4
2019;3;IEO;M288eM;M288;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;279;35,30;0,63;4,87;43,50;4,56;13,60;;5
2019;3;IMR;M289eE;M289;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;90;424;38,10;0,77;11,67;43,50;4,56;49,50;;4
2019;3;WMR;M290;M290;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;334;36,70;0,68;5,06;43,50;4,56;16,90;;5
2019;3;AZTI;M291eK;M291;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;426;39,10;0,71;6,76;43,50;4,56;28,80;;5
2019;3;IEO;M292eM;M292;5;3;0;1;0;0;1;0;;no;yes;yes;yes;yes;yes;90;416;37,90;0,76;12,33;43,50;4,56;51,30;;4
2019;3;IMR;M293eE;M293;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;90;373;38,30;0,66;7,32;43,50;4,56;27,30;;4
2019;3;WMR;M294;M294;4;3;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;349;35,40;0,79;10,77;43,50;4,56;37,60;;4
2019;3;AZTI;M295eK;M295;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;378;36,40;0,78;9,87;43,50;4,56;37,30;;5
2019;3;IEO;M296eM;M296;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;353;36,30;0,74;6,71;43,50;4,56;23,70;;5
2019;3;IMR;M297eE;M297;5;3;1;0;0;0;0;0;;no;yes;yes;no;no;no;90;346;35,90;0,75;14,71;43,50;4,56;50,90;;4
2019;3;WMR;M298;M298;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;90;286;34,80;0,68;10,24;43,50;4,56;29,30;;4
2019;3;AZTI;M299eK;M299;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;378;38,40;0,67;7,51;43,50;4,56;28,40;;5
2019;3;IEO;M300eM;M300;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;90;337;35,70;0,74;11,63;43,50;4,56;39,20;;4
2019;3;IMR;M301eE;M301;5;3;1;1;0;0;0;0;Some Beta atresia;no;yes;yes;no;no;yes;90;340;36,30;0,71;5,85;43,50;4,56;19,90;;4
2019;3;WMR;M302;M302;4;3;0;1;0;0;0;0;;no;yes;yes;no;no;yes;90;379;37,60;0,71;10,03;43,50;4,56;38,00;;4
2019;3;AZTI;M303eK;M303;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;90;457;39,70;0,73;8,49;43,50;4,56;38,80;;4
2019;3;IEO;M304eM;M304;4;0;0;1;0;0;1;0;A lot of atresia.;no;yes;yes;yes;no;yes;91;365;37,60;0,69;4,96;43,71;5,30;18,10;;5
2019;3;IMR;M305eE;M305;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;384;37,30;0,74;4,97;43,71;5,30;19,10;;5
2019;3;WMR;M306;M306;4;1;1;1;0;0;0;0;;no;yes;yes;no;no;yes;91;349;36,50;0,72;6,88;43,71;5,30;24,00;;5
2019;3;AZTI;M307eK;M307;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;471;40,20;0,73;5,46;43,71;5,30;25,70;;5
2019;3;IEO;M308eM;M308;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;91;428;38,50;0,75;5,19;43,71;5,30;22,20;;5
2019;3;IMR;M309eE;M309;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;432;39,00;0,73;8,54;43,71;5,30;36,90;;5
2019;3;WMR;M310;M310;4;2;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;389;37,70;0,73;6,53;43,71;5,30;25,40;;5
2019;3;AZTI;M311eK;M311;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;91;423;39,90;0,67;4,87;43,71;5,30;20,60;;5
2019;3;IEO;M312eM;M312;4;0;0;1;0;0;1;0;Abundant atresia.;no;yes;yes;yes;no;yes;91;348;37,60;0,65;4,05;43,71;5,30;14,10;;5
2019;3;IMR;M313eE;M313;4;0;0;0;0;0;1;0;Some Beta atresia;no;no;no;no;no;no;91;361;37,10;0,71;6,76;43,71;5,30;24,40;;5
2019;3;WMR;M314;M314;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;381;37,40;0,73;5,91;43,71;5,30;22,50;;5
2019;3;AZTI;M315eK;M315;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;382;37,70;0,71;5,89;43,71;5,30;22,50;;5
2019;3;IEO;M316eM;M316;4;0;1;1;0;0;0;0;;no;yes;yes;no;no;yes;91;436;38,50;0,76;7,29;43,71;5,30;31,80;;4
2019;3;IMR;M317eE;M317;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;387;38,30;0,69;6,33;43,71;5,30;24,50;;5
2019;3;WMR;M318;M318;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;332;36,80;0,67;4,22;43,71;5,30;14,00;;5
2019;3;AZTI;M319eK;M319;4;0;0;0;0;0;0;0;;no;no;no;no;no;no;91;409;38,30;0,73;7,82;43,71;5,30;32,00;;5
2019;3;IEO;M320eM;M320;5;1;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;91;461;41,40;0,65;7,05;43,71;5,30;32,50;;5
2019;3;IMR;M321eE;M321;5;1;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;370;37,50;0,70;8,89;43,71;5,30;32,90;;5
2019;3;WMR;M322;M322;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;91;354;36,60;0,72;4,01;43,71;5,30;14,20;;5
2019;3;AZTI;M323eK;M323;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;91;318;33,90;0,82;19,12;43,71;5,30;60,80;;4
2019;3;IEO;M324eM;M324;5;1;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;311;36,20;0,66;7,78;43,71;5,30;24,20;;5
2019;3;IMR;M325eE;M325;4;0;1;1;0;0;1;0;Beta atresia;no;yes;yes;yes;no;yes;91;323;36,30;0,68;2,85;43,71;5,30;9,20;;5
2019;3;WMR;M326;M326;4;0;0;0;0;0;0;0;;no;no;no;no;no;no;91;323;36,40;0,67;5,82;43,71;5,30;18,80;;5
2019;3;AZTI;M327eK;M327;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;91;370;37,90;0,68;5,51;43,71;5,30;20,40;;5
2019;3;IEO;M328eM;M328;5;1;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;334;36,80;0,67;5,63;43,71;5,30;18,80;;5
2019;3;IMR;M329eE;M329;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;91;371;36,90;0,74;5,09;43,71;5,30;18,90;;5
2019;3;WMR;M330;M330;4;0;0;0;0;0;0;0;;no;no;no;no;no;no;91;339;36,10;0,72;4,42;43,71;5,30;15,00;;5
2019;3;AZTI;M331eK;M331;5;3;0;1;0;0;1;0;;no;yes;yes;yes;yes;yes;91;374;37,00;0,74;9,25;43,71;5,30;34,60;;4
2019;3;IEO;M332eM;M332;2;0;2;1;0;1;1;0;;no;yes;no;no;no;no;91;308;34,50;0,75;3,21;43,71;5,30;9,90;;5
2019;3;IMR;M333eE;M333;3;0;0;1;0;0;0;0;late alpha;no;yes;yes;no;no;yes;91;394;38,60;0,69;2,21;43,71;5,30;8,70;;5
2019;3;WMR;M334;M334;4;3;0;1;0;0;0;0;;no;yes;yes;no;no;yes;91;420;38,60;0,73;9,83;43,71;5,30;41,30;;4
2019;3;AZTI;M335eK;M335;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;91;369;37,90;0,68;8,54;43,71;5,30;31,50;;4
2019;3;IEO;M336eM;M336;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;91;425;38,80;0,73;7,98;43,71;5,30;33,90;;4
2019;3;IMR;M337eE;M337;4;0;0;1;0;0;1;0;Lot of  beta atresia;no;yes;yes;yes;no;yes;92;292;34,80;0,69;2,43;43,88;5,66;7,10;;5
2019;3;WMR;M338;M338;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;92;433;37,00;0,85;2,17;43,88;5,66;9,40;;5
2019;3;AZTI;M339eK;M339;4;0;2;1;0;0;0;0;;no;yes;yes;no;no;yes;92;435;38,40;0,77;15,03;43,88;5,66;65,40;;4
2019;3;IEO;M340eM;M340;3;0;2;1;0;0;1;0;Abundant atresia.;no;yes;yes;yes;no;yes;92;353;36,50;0,73;4,05;43,88;5,66;14,30;;5
2019;3;IMR;M341eE;M341;4;0;0;1;0;0;0;0;Beta atresia;no;yes;yes;no;no;yes;92;350;36,30;0,73;6,83;43,88;5,66;23,90;;5
2019;3;WMR;M342;M342;5;2;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;92;328;36,40;0,68;7,59;43,88;5,66;24,90;;5
2019;3;AZTI;M343eK;M343;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;92;323;36,00;0,69;3,87;43,88;5,66;12,50;;5
2019;3;IEO;M344eM;M344;5;3;2;1;0;0;1;0;;no;yes;yes;yes;no;yes;92;366;38,00;0,67;3,52;43,88;5,66;12,90;;4
2019;3;IMR;M345eE;M345;3;0;0;0;1;0;1;0;Corrected, Lot of atresia;no;no;no;no;no;no;92;339;37,00;0,67;4,66;43,88;5,66;15,80;;5
2019;3;WMR;M346;M346;2;0;0;0;1;0;0;0;;no;no;no;no;no;no;92;278;34,80;0,66;1,22;43,88;5,66;3,40;;5
2019;3;AZTI;M347eK;M347;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;92;355;37,40;0,68;5,41;43,88;5,66;19,20;;5
2019;3;IEO;M348eM;M348;5;2;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;92;399;38,60;0,69;6,99;43,88;5,66;27,90;;4
2019;3;IMR;M349eE;M349;4;0;1;1;0;0;1;0;Lot of  beta atresia;no;yes;yes;yes;no;yes;92;328;36,10;0,70;4,27;43,88;5,66;14,00;;5
2019;3;WMR;M350;M350;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;92;430;39,40;0,70;6,93;43,88;5,66;29,80;;5
2019;3;AZTI;M351eK;M351;4;0;0;1;0;1;1;0;;no;yes;no;no;no;no;92;370;37,40;0,71;4,32;43,88;5,66;16,00;;5
2019;3;IEO;M352eM;M352;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;92;364;36,80;0,73;10,33;43,88;5,66;37,60;;4
2019;3;IMR;M353eE;M353;5;1;0;0;0;0;0;0;;no;yes;yes;no;no;no;92;440;37,40;0,84;11,68;43,88;5,66;51,40;;5
2019;3;WMR;M354;M354;4;0;0;0;0;0;0;0;;no;no;no;no;no;no;92;335;36,30;0,70;5,73;43,88;5,66;19,20;;5
2019;3;AZTI;M355eK;M355;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;92;430;38,40;0,76;7,63;43,88;5,66;32,80;;5
2019;3;IEO;M356eM;M356;2;0;0;0;0;1;1;0;;no;no;no;no;no;no;92;327;36,50;0,67;1,87;43,88;5,66;6,10;;5
2019;3;IMR;M357eE;M357;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;92;393;38,60;0,68;5,09;43,88;5,66;20,00;;4
2019;3;WMR;M358;M358;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;yes;92;303;34,50;0,74;12,11;43,88;5,66;36,70;;4
2019;3;AZTI;M359eK;M359;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;92;440;39,80;0,70;7,43;43,88;5,66;32,70;;5
2019;3;IEO;M360eM;M360;5;2;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;92;383;37,60;0,72;8,77;43,88;5,66;33,60;;4
2019;3;IMR;M361eE;M361;5;2;0;1;0;0;0;0;Borderline to Massiv atresia;no;yes;yes;no;yes;yes;92;346;36,80;0,69;1,47;43,88;5,66;5,10;;5
2019;3;WMR;M362;M362;5;3;0;1;0;0;1;0;;no;yes;yes;yes;yes;yes;92;378;37,60;0,71;3,97;43,88;5,66;15,00;;5
2019;3;AZTI;M363eK;M363;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;92;345;37,20;0,67;3,13;43,88;5,66;10,80;;5
2019;3;IEO;M364eM;M364;2;0;0;0;0;1;1;0;;no;no;no;no;no;no;92;290;34,40;0,71;2,21;43,88;5,66;6,40;;5
2019;3;IMR;M365eE;M365;5;2;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;92;287;34,70;0,69;3,03;43,88;5,66;8,70;;5
2019;3;WMR;M366;M366;5;1;0;1;0;0;0;0;;no;yes;yes;no;no;yes;92;393;38,50;0,69;7,71;43,88;5,66;30,30;;5
